204;COLOSO (RICAURTE);70;170
215;COROZAL;70;170
230;CHALAN;70;170
235;"GALERAS (NUEVA
GRANADA)";70;170
265;GUARANDA;70;170
400;LA UNION;70;170
418;LOS PALMITOS;70;170
429;MAJAGUAL;70;170
473;MORROA;70;170
508;OVEJAS;70;170
523;PALMITO;70;170
670;SAMPUES;70;170
678;SAN BENITO ABAD;70;170
702;SAN JUAN DE BETULIA;70;170
708;SAN MARCOS;70;170
713;SAN ONOFRE;70;170
717;SAN PEDRO;70;170
742;SINCE;70;170
771;SUCRE;70;170
820;TOLU;70;170
823;TOLUVIEJO;70;170
1;IBAGUE;73;170
24;ALPUJARRA;73;170
26;ALVARADO;73;170
30;AMBALEMA;73;170
43;ANZOATEGUI;73;170
55;ARMERO (GUAYABAL);73;170
67;ATACO;73;170
124;CAJAMARCA;73;170
148;CARMEN APICALA;73;170
152;CASABIANCA;73;170
168;CHAPARRAL;73;170
200;COELLO;73;170
217;COYAIMA;73;170
226;CUNDAY;73;170
236;DOLORES;73;170
268;ESPINAL;73;170
270;FALAN;73;170
275;FLANDES;73;170
283;FRESNO;73;170
319;GUAMO;73;170
347;HERVEO;73;170
349;HONDA;73;170
352;ICONONZO;73;170
408;LERIDA;73;170
411;LIBANO;73;170
443;MARIQUITA;73;170
449;MELGAR;73;170
461;MURILLO;73;170
483;NATAGAIMA;73;170
504;ORTEGA;73;170
520;PALOCABILDO;73;170
547;PIEDRAS;73;170
555;PLANADAS;73;170
563;PRADO;73;170
585;PURIFICACION;73;170
616;RIOBLANCO;73;170
622;RONCESVALLES;73;170
624;ROVIRA;73;170
671;SALDAÑA;73;170
675;SAN ANTONIO;73;170
678;SAN LUIS;73;170
686;SANTA ISABEL;73;170
770;SUAREZ;73;170
854;VALLE DE SAN JUAN;73;170
861;VENADILLO;73;170
870;VILLAHERMOSA;73;170
873;VILLARRICA;73;170
1;CALI (SANTIAGO DE CALI);76;170
20;ALCALA;76;170
36;ANDALUCIA;76;170
41;ANSERMANUEVO;76;170
54;ARGELIA;76;170
100;BOLIVAR;76;170
109;BUENAVENTURA;76;170
111;BUGA;76;170
113;BUGALAGRANDE;76;170
122;CAICEDONIA;76;170
126;CALIMA (DARIEN);76;170
130;CANDELARIA;76;170
147;CARTAGO;76;170
233;DAGUA;76;170
243;EL AGUILA;76;170
246;EL CAIRO;76;170
248;EL CERRITO;76;170
250;EL DOVIO;76;170
275;FLORIDA;76;170
306;GINEBRA;76;170
318;GUACARI;76;170
364;JAMUNDI;76;170
377;LA CUMBRE;76;170
400;LA UNION;76;170
403;LA VICTORIA;76;170
497;OBANDO;76;170
520;PALMIRA;76;170
563;PRADERA;76;170
606;RESTREPO;76;170
616;RIOFRIO;76;170
622;ROLDANILLO;76;170
670;SAN PEDRO;76;170
736;SEVILLA;76;170
823;TORO;76;170
828;TRUJILLO;76;170
834;TULUA;76;170
845;ULLOA;76;170
863;VERSALLES;76;170
869;VIJES;76;170
890;YOTOCO;76;170
892;YUMBO;76;170
895;ZARZAL;76;170
1;ARAUCA;81;170
65;ARAUQUITA;81;170
220;CRAVO NORTE;81;170
300;FORTUL;81;170
591;PUERTO RONDON;81;170
736;SARAVENA;81;170
794;TAME;81;170
1;YOPAL;85;170
10;AGUAZUL;85;170
15;CHAMEZA;85;170
125;HATO COROZAL;85;170
136;LA SALINA;85;170
139;MANI;85;170
162;MONTERREY;85;170
225;NUNCHIA;85;170
230;OROCUE;85;170
250;PAZ DE ARIPORO;85;170
263;PORE;85;170
279;RECETOR;85;170
300;SABANALARGA;85;170
315;SACAMA;85;170
325;SAN LUIS DE PALENQUE;85;170
400;TAMARA;85;170
410;TAURAMENA;85;170
430;TRINIDAD;85;170
440;VILLANUEVA;85;170
1;MOCOA;86;170
219;COLON;86;170
320;ORITO;86;170
568;PUERTO ASIS;86;170
569;PUERTO CAICEDO;86;170
571;PUERTO GUZMAN;86;170
573;PUERTO LEGUIZAMO;86;170
749;SIBUNDOY;86;170
755;SAN FRANCISCO;86;170
757;SAN MIGUEL (LA DORADA);86;170
760;SANTIAGO;86;170
865;"LA HORMIGA (VALLE DEL
GUAMUEZ)";86;170
885;VILLAGARZON;86;170
1;SAN ANDRES;88;170
564;PROVIDENCIA;88;170
1;LETICIA;91;170
263;EL ENCANTO;91;170
405;LA CHORRERA;91;170
407;LA PEDRERA;91;170
430;LA VICTORIA;91;170
460;MIRITI-PARANA;91;170
530;PUERTO ALEGRIA;91;170
536;PUERTO ARICA;91;170
540;PUERTO NARIÑO;91;170
669;PUERTO SANTANDER;91;170
798;TARAPACA;91;170
1;PUERTO INIRIDA;94;170
343;BARRANCO MINAS;94;170
883;SAN FELIPE;94;170
884;PUERTO COLOMBIA;94;170
885;LA GUADALUPE;94;170
886;CACAHUAL;94;170
887;"PANA PANA (CAMPO
ALEGRE)";94;170
888;"MORICHAL (MORICHAL
NUEVO)";94;170
1;SAN JOSE DEL GUAVIARE;95;170
15;CALAMAR;95;170
25;EL RETORNO;95;170
200;MIRAFLORES;95;170
1;MITU;97;170
161;CARURU;97;170
511;PACOA;97;170
666;TARAIRA;97;170
777;PAPUNAUA (MORICHAL);97;170
889;YAVARATE;97;170
1;PUERTO CARREÑO;99;170
524;LA PRIMAVERA;99;170
572;SANTA RITA;99;170
666;SANTA ROSALIA;99;170
760;SAN JOSE DE OCUNE;99;170
773;CUMARIBO;99;170
