"305";"2020-09-16";"0.0";"13423935";"EP11";"Orden generada automáticamente #305";"0.0"
"306";"2023-07-11";"0.0";"72871605";"EP12";"Orden generada automáticamente #306";"0.0"
"307";"2025-11-19";"0.0";"10824957";"EP12";"Orden generada automáticamente #307";"0.0"
"308";"2022-07-06";"0.0";"76795808";"EP11";"Orden generada automáticamente #308";"0.0"
"309";"2023-10-17";"0.0";"73121370";"EP09";"Orden generada automáticamente #309";"0.0"
"310";"2021-01-25";"0.0";"72708478";"EP11";"Orden generada automáticamente #310";"0.0"
"311";"2022-10-15";"0.0";"38848889";"EP06";"Orden generada automáticamente #311";"0.0"
"312";"2024-04-25";"0.0";"48096315";"EP14";"Orden generada automáticamente #312";"0.0"
"313";"2020-08-11";"0.0";"63471628";"EP11";"Orden generada automáticamente #313";"0.0"
"314";"2021-10-04";"0.0";"45028641";"EP14";"Orden generada automáticamente #314";"0.0"
"315";"2025-04-06";"0.0";"17554831";"EP08";"Orden generada automáticamente #315";"0.0"
"316";"2021-11-08";"0.0";"68460703";"EP13";"Orden generada automáticamente #316";"0.0"
"317";"2025-07-06";"0.0";"79835835";"EP04";"Orden generada automáticamente #317";"0.0"
"318";"2023-09-17";"0.0";"13156015";"EP05";"Orden generada automáticamente #318";"0.0"
"319";"2020-07-25";"0.0";"39804577";"EP04";"Orden generada automáticamente #319";"0.0"
"320";"2024-03-30";"0.0";"19684002";"EP14";"Orden generada automáticamente #320";"0.0"
"321";"2022-08-20";"0.0";"90188180";"EP08";"Orden generada automáticamente #321";"0.0"
"322";"2024-12-24";"0.0";"34146779";"EP10";"Orden generada automáticamente #322";"0.0"
"323";"2025-01-09";"0.0";"95098875";"EP14";"Orden generada automáticamente #323";"0.0"
"324";"2025-08-03";"0.0";"19898979";"EP06";"Orden generada automáticamente #324";"0.0"
"325";"2021-05-01";"0.0";"88328449";"EP12";"Orden generada automáticamente #325";"0.0"
"326";"2020-03-13";"0.0";"28165055";"EP07";"Orden generada automáticamente #326";"0.0"
"327";"2024-08-15";"0.0";"92117567";"EP09";"Orden generada automáticamente #327";"0.0"
"328";"2020-01-01";"0.0";"68654786";"EP02";"Orden generada automáticamente #328";"0.0"
"329";"2023-06-01";"0.0";"15442259";"EP09";"Orden generada automáticamente #329";"0.0"
"330";"2022-04-27";"0.0";"20059196";"EP11";"Orden generada automáticamente #330";"0.0"
"331";"2025-02-11";"0.0";"32342818";"EP06";"Orden generada automáticamente #331";"0.0"
"332";"2024-01-28";"0.0";"68654786";"EP01";"Orden generada automáticamente #332";"0.0"
"333";"2022-07-02";"0.0";"58199989";"EP08";"Orden generada automáticamente #333";"0.0"
"334";"2023-09-21";"0.0";"91362584";"EP13";"Orden generada automáticamente #334";"0.0"
"335";"2025-04-21";"0.0";"68806648";"EP11";"Orden generada automáticamente #335";"0.0"
"336";"2024-01-28";"0.0";"68806648";"EP08";"Orden generada automáticamente #336";"0.0"
"337";"2021-04-12";"0.0";"11827933";"EP13";"Orden generada automáticamente #337";"0.0"
"338";"2022-06-27";"0.0";"73531969";"EP06";"Orden generada automáticamente #338";"0.0"
"339";"2023-12-25";"0.0";"16664496";"EP11";"Orden generada automáticamente #339";"0.0"
"340";"2023-04-10";"0.0";"52447513";"EP09";"Orden generada automáticamente #340";"0.0"
"341";"2024-03-11";"0.0";"39209894";"EP02";"Orden generada automáticamente #341";"0.0"
"342";"2020-07-06";"0.0";"41317389";"EP03";"Orden generada automáticamente #342";"0.0"
"343";"2025-07-09";"0.0";"10226393";"EP14";"Orden generada automáticamente #343";"0.0"
"344";"2024-08-03";"0.0";"73353018";"EP05";"Orden generada automáticamente #344";"0.0"
"345";"2022-03-13";"0.0";"59842098";"EP02";"Orden generada automáticamente #345";"0.0"
"346";"2024-05-28";"0.0";"47908179";"EP08";"Orden generada automáticamente #346";"0.0"
"347";"2022-02-19";"0.0";"68806648";"EP06";"Orden generada automáticamente #347";"0.0"
"348";"2021-03-17";"0.0";"68455495";"EP07";"Orden generada automáticamente #348";"0.0"
"349";"2020-07-09";"0.0";"46256936";"EP11";"Orden generada automáticamente #349";"0.0"
"350";"2021-05-19";"0.0";"30096589";"EP15";"Orden generada automáticamente #350";"0.0"
"351";"2025-01-19";"0.0";"29175840";"EP11";"Orden generada automáticamente #351";"0.0"
"352";"2025-08-27";"0.0";"12607314";"EP08";"Orden generada automáticamente #352";"0.0"
"353";"2020-01-18";"0.0";"92427279";"EP12";"Orden generada automáticamente #353";"0.0"
"354";"2020-07-17";"0.0";"92142258";"EP15";"Orden generada automáticamente #354";"0.0"
"355";"2024-11-07";"0.0";"80273751";"EP10";"Orden generada automáticamente #355";"0.0"
"356";"2025-06-01";"0.0";"98911307";"EP09";"Orden generada automáticamente #356";"0.0"
"357";"2021-12-26";"0.0";"18519932";"EP10";"Orden generada automáticamente #357";"0.0"
"358";"2021-12-12";"0.0";"19778222";"EP14";"Orden generada automáticamente #358";"0.0"
"359";"2021-06-09";"0.0";"36444233";"EP07";"Orden generada automáticamente #359";"0.0"
"360";"2023-08-11";"0.0";"45028641";"EP15";"Orden generada automáticamente #360";"0.0"
"361";"2024-04-24";"0.0";"83434125";"EP10";"Orden generada automáticamente #361";"0.0"
"362";"2022-10-13";"0.0";"96024335";"EP07";"Orden generada automáticamente #362";"0.0"
"363";"2023-11-05";"0.0";"13156015";"EP05";"Orden generada automáticamente #363";"0.0"
"364";"2025-01-28";"0.0";"38657790";"EP03";"Orden generada automáticamente #364";"0.0"
"365";"2021-07-19";"0.0";"20420446";"EP10";"Orden generada automáticamente #365";"0.0"
"366";"2025-09-29";"0.0";"31082672";"EP14";"Orden generada automáticamente #366";"0.0"
"367";"2023-07-09";"0.0";"54882687";"EP12";"Orden generada automáticamente #367";"0.0"
"368";"2022-06-09";"0.0";"20578166";"EP04";"Orden generada automáticamente #368";"0.0"
"369";"2023-04-05";"0.0";"30276592";"EP06";"Orden generada automáticamente #369";"0.0"
"370";"2021-06-27";"0.0";"99679824";"EP11";"Orden generada automáticamente #370";"0.0"
"371";"2021-12-29";"0.0";"59275905";"EP09";"Orden generada automáticamente #371";"0.0"
"372";"2023-08-13";"0.0";"99679824";"EP02";"Orden generada automáticamente #372";"0.0"
"373";"2023-12-13";"0.0";"52037750";"EP08";"Orden generada automáticamente #373";"0.0"
"374";"2024-09-05";"0.0";"39276633";"EP12";"Orden generada automáticamente #374";"0.0"
"375";"2025-12-26";"0.0";"99382537";"EP15";"Orden generada automáticamente #375";"0.0"
"376";"2024-09-26";"0.0";"89556786";"EP01";"Orden generada automáticamente #376";"0.0"
"377";"2025-11-11";"0.0";"73353018";"EP01";"Orden generada automáticamente #377";"0.0"
"378";"2024-04-09";"0.0";"75631476";"EP01";"Orden generada automáticamente #378";"0.0"
"379";"2020-08-19";"0.0";"20578166";"EP05";"Orden generada automáticamente #379";"0.0"
"380";"2021-10-21";"0.0";"99382537";"EP11";"Orden generada automáticamente #380";"0.0"
"381";"2022-10-23";"0.0";"75631476";"EP14";"Orden generada automáticamente #381";"0.0"
"382";"2020-09-11";"0.0";"68321045";"EP13";"Orden generada automáticamente #382";"0.0"
"383";"2023-04-23";"0.0";"96934895";"EP13";"Orden generada automáticamente #383";"0.0"
"384";"2020-05-12";"0.0";"52894036";"EP14";"Orden generada automáticamente #384";"0.0"
"385";"2025-01-27";"0.0";"28165055";"EP10";"Orden generada automáticamente #385";"0.0"
"386";"2022-07-07";"0.0";"25586737";"EP11";"Orden generada automáticamente #386";"0.0"
"387";"2024-05-11";"0.0";"74025532";"EP09";"Orden generada automáticamente #387";"0.0"
"388";"2023-03-24";"0.0";"18519932";"EP11";"Orden generada automáticamente #388";"0.0"
"389";"2020-07-11";"0.0";"46256936";"EP07";"Orden generada automáticamente #389";"0.0"
"390";"2024-05-06";"0.0";"73028721";"EP13";"Orden generada automáticamente #390";"0.0"
"391";"2023-07-04";"0.0";"16964183";"EP09";"Orden generada automáticamente #391";"0.0"
"392";"2020-08-08";"0.0";"72871605";"EP12";"Orden generada automáticamente #392";"0.0"
"393";"2022-10-26";"0.0";"30319405";"EP10";"Orden generada automáticamente #393";"0.0"
"394";"2024-12-19";"0.0";"16664496";"EP04";"Orden generada automáticamente #394";"0.0"
"395";"2024-02-15";"0.0";"63462355";"EP10";"Orden generada automáticamente #395";"0.0"
"396";"2022-03-15";"0.0";"89535908";"EP12";"Orden generada automáticamente #396";"0.0"
"397";"2022-03-03";"0.0";"65205763";"EP08";"Orden generada automáticamente #397";"0.0"
"398";"2021-12-27";"0.0";"18548493";"EP02";"Orden generada automáticamente #398";"0.0"
"399";"2022-02-04";"0.0";"67396604";"EP03";"Orden generada automáticamente #399";"0.0"
"400";"2025-10-05";"0.0";"73187168";"EP07";"Orden generada automáticamente #400";"0.0"
"401";"2020-06-15";"0.0";"47532707";"EP05";"Orden generada automáticamente #401";"0.0"
"402";"2022-12-18";"0.0";"64147579";"EP03";"Orden generada automáticamente #402";"0.0"
"403";"2022-11-10";"0.0";"59064462";"EP06";"Orden generada automáticamente #403";"0.0"
"404";"2025-03-25";"0.0";"99679824";"EP15";"Orden generada automáticamente #404";"0.0"
"405";"2021-09-26";"0.0";"77504086";"EP03";"Orden generada automáticamente #405";"0.0"
"406";"2023-08-14";"0.0";"15291111";"EP01";"Orden generada automáticamente #406";"0.0"
"407";"2023-05-18";"0.0";"53042587";"EP13";"Orden generada automáticamente #407";"0.0"
"408";"2024-01-06";"0.0";"28587538";"EP13";"Orden generada automáticamente #408";"0.0"
"409";"2023-07-25";"0.0";"71666564";"EP04";"Orden generada automáticamente #409";"0.0"
"410";"2022-01-23";"0.0";"71432299";"EP02";"Orden generada automáticamente #410";"0.0"
"411";"2025-08-31";"0.0";"13361308";"EP07";"Orden generada automáticamente #411";"0.0"
"412";"2024-07-10";"0.0";"48401070";"EP06";"Orden generada automáticamente #412";"0.0"
"413";"2022-06-25";"0.0";"92189641";"EP04";"Orden generada automáticamente #413";"0.0"
"414";"2023-09-21";"0.0";"76367400";"EP06";"Orden generada automáticamente #414";"0.0"
"415";"2023-04-17";"0.0";"18422677";"EP13";"Orden generada automáticamente #415";"0.0"
"416";"2025-12-12";"0.0";"21465615";"EP09";"Orden generada automáticamente #416";"0.0"
"417";"2020-02-06";"0.0";"41682942";"EP11";"Orden generada automáticamente #417";"0.0"
"418";"2023-11-18";"0.0";"19898979";"EP04";"Orden generada automáticamente #418";"0.0"
"419";"2022-09-25";"0.0";"11211064";"EP01";"Orden generada automáticamente #419";"0.0"
"420";"2023-08-07";"0.0";"15787800";"EP15";"Orden generada automáticamente #420";"0.0"
"421";"2021-04-09";"0.0";"72671137";"EP05";"Orden generada automáticamente #421";"0.0"
"422";"2023-03-04";"0.0";"68900649";"EP15";"Orden generada automáticamente #422";"0.0"
"423";"2025-10-18";"0.0";"20998153";"EP13";"Orden generada automáticamente #423";"0.0"
"424";"2024-03-15";"0.0";"40685943";"EP13";"Orden generada automáticamente #424";"0.0"
"425";"2025-09-14";"0.0";"19898979";"EP08";"Orden generada automáticamente #425";"0.0"
"426";"2020-06-28";"0.0";"24603903";"EP15";"Orden generada automáticamente #426";"0.0"
"427";"2022-02-27";"0.0";"79835835";"EP09";"Orden generada automáticamente #427";"0.0"
"428";"2020-12-03";"0.0";"18278979";"EP02";"Orden generada automáticamente #428";"0.0"
"429";"2021-11-16";"0.0";"51892316";"EP13";"Orden generada automáticamente #429";"0.0"
"430";"2025-12-24";"0.0";"87052772";"EP11";"Orden generada automáticamente #430";"0.0"
"431";"2020-09-25";"0.0";"37389723";"EP11";"Orden generada automáticamente #431";"0.0"
"432";"2022-05-23";"0.0";"19531314";"EP11";"Orden generada automáticamente #432";"0.0"
"433";"2024-10-03";"0.0";"76857581";"EP02";"Orden generada automáticamente #433";"0.0"
"434";"2022-04-22";"0.0";"58254643";"EP14";"Orden generada automáticamente #434";"0.0"
"435";"2024-11-17";"0.0";"92818753";"EP14";"Orden generada automáticamente #435";"0.0"
"436";"2020-10-22";"0.0";"14653928";"EP11";"Orden generada automáticamente #436";"0.0"
"437";"2021-09-21";"0.0";"68900649";"EP08";"Orden generada automáticamente #437";"0.0"
"438";"2023-09-20";"0.0";"11975817";"EP02";"Orden generada automáticamente #438";"0.0"
"439";"2020-10-27";"0.0";"78896222";"EP03";"Orden generada automáticamente #439";"0.0"
"440";"2022-10-28";"0.0";"64773195";"EP02";"Orden generada automáticamente #440";"0.0"
"441";"2022-07-21";"0.0";"74182499";"EP05";"Orden generada automáticamente #441";"0.0"
"442";"2024-07-27";"0.0";"81573571";"EP08";"Orden generada automáticamente #442";"0.0"
"443";"2024-07-14";"0.0";"72708478";"EP06";"Orden generada automáticamente #443";"0.0"
"444";"2020-03-10";"0.0";"90185282";"EP11";"Orden generada automáticamente #444";"0.0"
"445";"2021-04-29";"0.0";"77904836";"EP01";"Orden generada automáticamente #445";"0.0"
"446";"2020-09-16";"0.0";"68455495";"EP12";"Orden generada automáticamente #446";"0.0"
"447";"2020-07-05";"0.0";"59711019";"EP14";"Orden generada automáticamente #447";"0.0"
"448";"2020-10-24";"0.0";"52894036";"EP15";"Orden generada automáticamente #448";"0.0"
"449";"2025-08-21";"0.0";"73353018";"EP05";"Orden generada automáticamente #449";"0.0"
"450";"2023-05-19";"0.0";"39629092";"EP02";"Orden generada automáticamente #450";"0.0"
"451";"2023-02-27";"0.0";"12981038";"EP15";"Orden generada automáticamente #451";"0.0"
"452";"2024-11-27";"0.0";"15787800";"EP07";"Orden generada automáticamente #452";"0.0"
"453";"2020-05-06";"0.0";"99191740";"EP03";"Orden generada automáticamente #453";"0.0"
"454";"2025-12-25";"0.0";"45568604";"EP03";"Orden generada automáticamente #454";"0.0"
"455";"2024-05-20";"0.0";"83980798";"EP13";"Orden generada automáticamente #455";"0.0"
"456";"2023-04-23";"0.0";"47725313";"EP11";"Orden generada automáticamente #456";"0.0"
"457";"2021-08-13";"0.0";"64265555";"EP11";"Orden generada automáticamente #457";"0.0"
"458";"2024-03-08";"0.0";"11211064";"EP01";"Orden generada automáticamente #458";"0.0"
"459";"2021-08-02";"0.0";"73974014";"EP01";"Orden generada automáticamente #459";"0.0"
"460";"2020-01-21";"0.0";"24820454";"EP10";"Orden generada automáticamente #460";"0.0"
"461";"2024-06-02";"0.0";"58254643";"EP09";"Orden generada automáticamente #461";"0.0"
"462";"2020-12-14";"0.0";"36025468";"EP04";"Orden generada automáticamente #462";"0.0"
"463";"2023-11-09";"0.0";"26302240";"EP07";"Orden generada automáticamente #463";"0.0"
"464";"2025-09-30";"0.0";"10804967";"EP03";"Orden generada automáticamente #464";"0.0"
"465";"2022-01-23";"0.0";"91622231";"EP10";"Orden generada automáticamente #465";"0.0"
"466";"2022-11-01";"0.0";"45438682";"EP02";"Orden generada automáticamente #466";"0.0"
"467";"2022-01-12";"0.0";"36753193";"EP13";"Orden generada automáticamente #467";"0.0"
"468";"2020-08-10";"0.0";"74560252";"EP13";"Orden generada automáticamente #468";"0.0"
"469";"2025-03-04";"0.0";"96438990";"EP09";"Orden generada automáticamente #469";"0.0"
"470";"2020-10-26";"0.0";"14498842";"EP11";"Orden generada automáticamente #470";"0.0"
"471";"2020-10-02";"0.0";"53647552";"EP02";"Orden generada automáticamente #471";"0.0"
"472";"2022-03-19";"0.0";"62285381";"EP10";"Orden generada automáticamente #472";"0.0"
"473";"2025-06-18";"0.0";"55643878";"EP06";"Orden generada automáticamente #473";"0.0"
"474";"2024-01-02";"0.0";"74948645";"EP11";"Orden generada automáticamente #474";"0.0"
"475";"2022-08-18";"0.0";"27545804";"EP05";"Orden generada automáticamente #475";"0.0"
"476";"2020-10-12";"0.0";"92467440";"EP04";"Orden generada automáticamente #476";"0.0"
"477";"2023-07-25";"0.0";"61211250";"EP08";"Orden generada automáticamente #477";"0.0"
"478";"2023-09-06";"0.0";"67949942";"EP11";"Orden generada automáticamente #478";"0.0"
"479";"2023-06-06";"0.0";"28776521";"EP10";"Orden generada automáticamente #479";"0.0"
"480";"2021-09-16";"0.0";"74791293";"EP10";"Orden generada automáticamente #480";"0.0"
"481";"2024-02-01";"0.0";"89556786";"EP06";"Orden generada automáticamente #481";"0.0"
"482";"2024-10-20";"0.0";"82633295";"EP01";"Orden generada automáticamente #482";"0.0"
"483";"2023-07-06";"0.0";"88357716";"EP13";"Orden generada automáticamente #483";"0.0"
"484";"2022-06-26";"0.0";"54882687";"EP12";"Orden generada automáticamente #484";"0.0"
"485";"2024-11-21";"0.0";"64690893";"EP14";"Orden generada automáticamente #485";"0.0"
"486";"2024-01-12";"0.0";"12607314";"EP11";"Orden generada automáticamente #486";"0.0"
"487";"2023-09-20";"0.0";"63824135";"EP08";"Orden generada automáticamente #487";"0.0"
"488";"2025-03-10";"0.0";"19898979";"EP06";"Orden generada automáticamente #488";"0.0"
"489";"2023-06-05";"0.0";"77712727";"EP09";"Orden generada automáticamente #489";"0.0"
"490";"2021-03-21";"0.0";"60415409";"EP11";"Orden generada automáticamente #490";"0.0"
"491";"2020-12-01";"0.0";"89778176";"EP05";"Orden generada automáticamente #491";"0.0"
"492";"2021-07-27";"0.0";"47220407";"EP09";"Orden generada automáticamente #492";"0.0"
"493";"2022-03-15";"0.0";"59383023";"EP12";"Orden generada automáticamente #493";"0.0"
"494";"2020-11-09";"0.0";"69243195";"EP02";"Orden generada automáticamente #494";"0.0"
"495";"2020-03-17";"0.0";"90226009";"EP09";"Orden generada automáticamente #495";"0.0"
"496";"2020-05-07";"0.0";"89476491";"EP10";"Orden generada automáticamente #496";"0.0"
"497";"2024-07-17";"0.0";"34457215";"EP10";"Orden generada automáticamente #497";"0.0"
"498";"2022-05-21";"0.0";"29698150";"EP01";"Orden generada automáticamente #498";"0.0"
"499";"2022-12-03";"0.0";"34909955";"EP15";"Orden generada automáticamente #499";"0.0"
"500";"2025-04-17";"0.0";"48739976";"EP13";"Orden generada automáticamente #500";"0.0"
